"scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","NMI","NMIc","warnings"
"sc1","4","400","GLM_slope","4","3","6","0.892670729801532","0.884419440537584","0.663571219327906","0.715680372900075","none"
"sc1","4","400","BMEM_slope","4","3","5","0.929138927957493","0.983259884356931","0.754165412181691","0.937806513507235","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","4","400","LCA","4","4","4","1","1","1","1","none"
"sc1","4","400","GLM_slope","4","4","6","0.903484919518675","0.888807626191592","0.679051196486993","0.719781985334867","none"
"sc1","4","400","BMEM_slope","4","4","6","0.886882325363338","0.959193624003751","0.627308099532318","0.876189253429522","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","4","400","LCA","4","5","4","1","1","1","1","none"
"sc1","4","400","GLM_slope","4","5","5","0.868466947960619","0.864878887326145","0.624751352686036","0.680219530062962","none"
"sc1","4","400","BMEM_slope","4","5","5","0.933864666354118","0.912098765432099","0.764590377702919","0.788425645319382","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","8","100","LCA","4","1","4","1","1","1","1","none"
"sc1","8","100","GLM_slope","4","1","6","0.945582994685839","1","0.821544621170009","1","2 Warnings: Model failed to converge with max|grad| = 0.24371 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower). Next warning: Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?. Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"sc1","8","100","BMEM_slope","4","1","6","0.881362925914348","0.943982494529541","0.659156621648724","0.856433704033005","none"
"sc1","8","100","LCA","4","2","4","1","1","1","1","none"
"sc1","8","100","GLM_slope","4","2","6","0.954185683025946","1","0.837143182890837","1","none"
"sc1","8","100","BMEM_slope","4","2","5","0.890165676773992","0.940381369177868","0.689867083140585","0.8623077611418","none"
"sc1","8","100","LCA","4","3","4","1","1","1","1","none"
"sc1","8","100","GLM_slope","4","3","6","0.932178805876837","0.962788371366052","0.788571626888407","0.902238807129065","none"
"sc1","8","100","BMEM_slope","4","3","6","0.892766489527977","0.94478274460769","0.677455678446095","0.8417375769656","none"
"sc1","8","100","LCA","4","4","4","1","1","1","1","none"
"sc1","8","100","GLM_slope","4","4","6","0.856755236011254","0.824545170365739","0.596457287586562","0.617973525582117","1 Warnings: Model failed to converge with max|grad| = 0.652833 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"sc1","8","100","BMEM_slope","4","4","6","0.845151609878087","0.907771178493279","0.579556152861741","0.783466293775865","none"
"sc1","8","100","LCA","4","5","4","1","1","1","1","none"
"sc1","8","100","GLM_slope","4","5","6","0.920775242263207","0.971190997186621","0.765741009024981","0.93108491851","none"
"sc1","8","100","BMEM_slope","4","5","6","0.906770865895592","0.961587996248828","0.701114040186821","0.90143657117119","none"
"sc1","8","200","LCA","4","1","4","1","1","1","1","none"
"sc1","8","200","GLM_slope","4","1","6","0.946241600250039","1","0.824217554964491","1","none"
"sc1","8","200","BMEM_slope","4","1","3","0.733458352867635","0.848276293170808","0.412249757672531","0.666642614632224","none"
"sc1","8","200","LCA","4","2","4","1","1","1","1","none"
"sc1","8","200","GLM_slope","4","2","6","0.94459134239725","1","0.818653450442171","1","none"
"sc1","8","200","BMEM_slope","4","2","3","0.723456790123457","0.892883263009845","0.384169816573125","0.773096609097197","none"
"sc1","8","200","LCA","4","3","4","1","1","1","1","none"
"sc1","8","200","GLM_slope","4","3","6","0.923538052820753","0.975496171276762","0.757784481590789","0.939860321156345","none"
"sc1","8","200","BMEM_slope","4","3","5","0.905785278949836","0.890582903578684","0.715970748678251","0.754478957180117","none"
"sc1","8","200","LCA","4","4","4","1","1","1","1","none"
"sc1","8","200","GLM_slope","4","4","6","0.907235505547742","1","0.710863129294103","1","none"
"sc1","8","200","BMEM_slope","4","4","5","0.892983278637287","0.979996874511642","0.693375222793393","0.940384966747819","none"
"sc1","8","200","LCA","4","5","4","1","1","1","1","none"
"sc1","8","200","GLM_slope","4","5","6","0.865428973277075","0.858777934052196","0.660336618451363","0.692368778738445","none"
"sc1","8","200","BMEM_slope","4","5","5","0.889432723863104","0.951292389435849","0.687714679096649","0.882912742100698","none"
"sc1","8","400","LCA","4","1","4","1","1","1","1","none"
"sc1","8","400","GLM_slope","4","1","6","0.898292054066724","0.910768028752246","0.727462408379618","0.803129790503749","2 Warnings: Model failed to converge with max|grad| = 0.299712 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower). Next warning: Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?. Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"sc1","8","400","BMEM_slope","4","1","6","0.901317290413314","0.947545902023596","0.700558146213695","0.854678022033981","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","8","400","LCA","4","2","4","1","1","1","1","none"
"sc1","8","400","GLM_slope","4","2","6","0.954696460660989","0.943420579732792","0.834647439463611","0.864209976456216","none"
"sc1","8","400","BMEM_slope","4","2","6","0.899254629267912","0.958909289788265","0.687828887728349","0.895146159791342","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","8","400","LCA","4","3","4","1","1","1","1","none"
"sc1","8","400","GLM_slope","4","3","6","0.957309164778498","1","0.843138102098223","1","none"
"sc1","8","400","BMEM_slope","4","3","5","0.870077349792953","0.95249628877256","0.662583958742378","0.857113561783507","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","8","400","LCA","4","4","4","1","1","1","1","none"
"sc1","8","400","GLM_slope","4","4","6","0.951533713571373","1","0.829289655116732","1","none"
"sc1","8","400","BMEM_slope","4","4","5","0.884428470974295","0.950721150089851","0.683034366360858","0.872647301782968","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc1","8","400","LCA","4","5","4","1","1","1","1","none"
"sc1","8","400","GLM_slope","4","5","6","0.907492772872881","0.904667552152512","0.753062157114214","0.800726977747346","none"
"sc1","8","400","BMEM_slope","4","5","5","0.865952027502149","0.940020314087038","0.65675796003192","0.83789526236904","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc2","2","100","LCA","4","1","4","0.954743429286608","0.954743429286608","0.869330162241645","0.869330162241645","none"
"sc2","2","100","GLM_slope","4","1","6","0.909286608260325","0.970763454317897","0.726586549394149","0.918300657132422","none"
"sc2","2","100","BMEM_slope","4","1","4","0.846608260325407","0.846608260325407","0.644557172714797","0.644557172714797","none"
