"","workerID","assignmentID","hitID","partnerCondition","trialIdx","dispType","perspective","targetObj","targetPos","numImages","distObjArr","respObjID","respObj","respObjPos","utteranceOffsetTime","respDropTime","respTime","nativeness","belief","gender","age","counter","accuracy","acc","total","accuracy.prop","include","own.cod","own.num","other.cod","other.num","meanRespTime","sdRespTime","upper","byPptMeanRespTime","logRespTime","responderType"
"1","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",3,"critical_lr","same","shoe","L",2,"shoe","shoe-L","shoe","L",1638816283188,1638816284290,1102,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.00488198971286,"mixed"
"2","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",6,"critical_lr","different","clock","R",2,"clock","clock-R","clock","R",1638816294707,1638816295811,1104,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.00669522683704,"mixed"
"3","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",11,"critical_lr","same","lemon","R",2,"lemon","lemon-R","lemon","R",1638816315585,1638816317076,1491,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.30720231476474,"mixed"
"4","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",13,"critical_lr","different","vase","L",2,"vase","vase-L","vase","L",1638816323766,1638816324667,901,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.80350525760834,"mixed"
"5","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",17,"critical_lr","different","stapler","L",2,"stapler","stapler-L","stapler","L",1638816343746,1638816344748,1002,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.90975328164481,"mixed"
"6","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",22,"critical_fb","same","glove","F",2,"glove","glove-F","glove","F",1638816362326,1638816363897,1571,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.35946763825562,"mixed"
"7","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",24,"critical_fb","different","frog","B",2,"frog","frog-F","frog","F",1638816370366,1638816371408,1042,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.94889722231331,"mixed"
"8","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",26,"critical_fb","same","plant","B",2,"plant","plant-B","plant","B",1638816378585,1638816379582,997,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.90475076996184,"mixed"
"9","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",29,"critical_fb","same","kettle","F",2,"kettle","kettle-F","kettle","F",1638816390326,1638816392004,1678,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.42535788702715,"mixed"
"10","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",33,"critical_lr","different","potato","R",2,"potato","potato-L","potato","L",1638816406285,1638816408856,2571,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.85205020726589,"mixed"
"11","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",37,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1638816423476,1638816425939,2463,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.80913539812054,"mixed"
"12","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",41,"critical_fb","different","cheese","F",2,"cheese","cheese-B","cheese","B",1638816444406,1638816445172,766,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.64118216974059,"mixed"
"13","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",44,"critical_fb","same","coconut","B",2,"coconut","coconut-B","coconut","B",1638816454867,1638816456943,2076,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.63819824428578,"mixed"
"14","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",46,"critical_fb","different","key","B",2,"key","key-F","key","F",1638816463426,1638816464437,1011,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.91869521902047,"mixed"
"15","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",48,"critical_lr","same","cap","R",2,"cap","cap-R","cap","R",1638816470436,1638816471280,844,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.73815249459596,"mixed"
"16","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",50,"critical_fb","different","mushroom","F",2,"mushroom","mushroom-B","mushroom","B",1638816478016,1638816478656,640,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.46146817635372,"mixed"
"17","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",4,"critical_fb","different","key","F",2,"key","key-B","key","B",1639506149495,1639506150310,815,"Y","N","female",24,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.70318811324086,"mixed"
"18","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",8,"critical_lr","same","lemon","R",2,"lemon","lemon-R","lemon","R",1639506168525,1639506169627,1102,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.00488198971286,"mixed"
"19","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",10,"critical_fb","different","frog","B",2,"frog","frog-F","frog","F",1639506175935,1639506179176,3241,"Y","N","female",24,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,8.08363720314155,"mixed"
"20","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",13,"critical_lr","different","clock","R",2,"clock","clock-R","clock","R",1639506189345,1639506190660,1315,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.18159194461187,"mixed"
"21","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",17,"critical_lr","different","cap","R",2,"cap","cap-R","cap","R",1639506204804,1639506205526,722,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.58202513889283,"mixed"
"22","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",22,"critical_fb","same","glove","B",2,"glove","glove-B","glove","B",1639506223345,1639506224543,1198,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.08840877867539,"mixed"
"23","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",26,"critical_lr","different","potato","L",2,"potato","potato-L","potato","L",1639506238335,1639506239077,742,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.60934924316738,"mixed"
"24","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",28,"critical_fb","different","cheese","B",2,"cheese","cheese-F","cheese","F",1639506246555,1639506247210,655,"Y","N","female",24,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.48463523563525,"mixed"
"25","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",30,"critical_fb","same","kettle","B",2,"kettle","kettle-B","kettle","B",1639506254054,1639506256210,2156,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.67600993202889,"mixed"
"26","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",32,"critical_lr","same","vase","R",2,"vase","vase-R","vase","R",1639506263275,1639506265460,2185,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.68937110752969,"mixed"
"27","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",34,"critical_fb","same","mushroom","F",2,"mushroom","mushroom-F","mushroom","F",1639506272855,1639506273710,855,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.75110146893676,"mixed"
"28","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",38,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1639506287955,1639506288560,605,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.40522845803084,"mixed"
"29","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",40,"critical_fb","same","plant","F",2,"plant","plant-F","plant","F",1639506296695,1639506297377,682,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.52502965784346,"mixed"
"30","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",44,"critical_fb","different","coconut","F",2,"coconut","coconut-F","coconut","F",1639506312155,1639506313860,1705,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.44132038971762,"mixed"
"31","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",47,"critical_lr","different","shoe","L",2,"shoe","shoe-L","shoe","L",1639506325154,1639506326060,906,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.80903930604298,"mixed"
"32","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",50,"critical_lr","same","stapler","L",2,"stapler","stapler-L","stapler","L",1639506335895,1639506336677,782,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.66185474054531,"mixed"
"33","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",4,"critical_fb","same","mushroom","B",2,"mushroom","mushroom-B","mushroom","B",1639004261871,1639004264178,2307,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.74370325817375,"egocentric"
"34","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",9,"critical_fb","different","cheese","F",2,"cheese","cheese-F","cheese","F",1639004281735,1639004283761,2026,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.61381868480863,"egocentric"
"35","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",11,"critical_lr","same","shoe","L",2,"shoe","shoe-L","shoe","L",1639004291563,1639004292302,739,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.6052979209482,"egocentric"
"36","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",13,"critical_lr","different","lemon","L",2,"lemon","lemon-L","lemon","L",1639004298355,1639004298872,517,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.24804287450843,"egocentric"
"37","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",17,"critical_lr","different","vase","R",2,"vase","vase-R","vase","R",1639004312658,1639004313934,1276,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.15148546390474,"egocentric"
"38","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",19,"critical_fb","different","plant","B",2,"plant","plant-B","plant","B",1639004321926,1639004324845,2919,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.97899637085411,"egocentric"
"39","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",22,"critical_fb","same","glove","B",2,"glove","glove-B","glove","B",1639004335139,1639004340490,5351,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,8.5850387383113,"egocentric"
"40","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",28,"critical_fb","same","key","F",2,"key","key-F","key","F",1639004363087,1639004363838,751,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.62140565176413,"egocentric"
"41","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",32,"critical_fb","different","frog","F",2,"frog","frog-F","frog","F",1639004378893,1639004381420,2527,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.83478810738819,"egocentric"
"42","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",34,"critical_lr","same","potato","R",2,"potato","potato-R","potato","R",1639004388557,1639004389732,1175,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.06902342657826,"egocentric"
"43","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",38,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1639004404018,1639004404526,508,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.23048144757848,"egocentric"
"44","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",40,"critical_lr","different","stapler","R",2,"stapler","stapler-R","stapler","R",1639004411351,1639004412709,1358,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.21376830811864,"egocentric"
"45","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",42,"critical_lr","different","cap","L",2,"cap","cap-L","cap","L",1639004419307,1639004419889,582,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.36647044773144,"egocentric"
"46","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",45,"critical_fb","different","kettle","B",2,"kettle","kettle-F","kettle","F",1639004429352,1639004430020,668,"Y","Y","male",30,1,NA,43,43,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.50428817353665,"egocentric"
"47","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",47,"critical_fb","same","coconut","F",2,"coconut","coconut-F","coconut","F",1639004438196,1639004439952,1756,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.47079377419506,"egocentric"
"48","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",50,"critical_lr","same","clock","R",2,"clock","clock-R","clock","R",1639004450283,1639004450843,560,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.32793678372919,"egocentric"
"49","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",4,"critical_fb","different","glove","F",2,"glove","glove-B","glove","B",1638919629890,1638919631513,1623,"Y","N","male",29,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,915.5,7.39203156751459,"mixed"
"50","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",7,"critical_fb","different","coconut","B",2,"coconut","coconut-F","coconut","F",1638919641869,1638919642695,826,"Y","N","male",29,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.71659477352098,"mixed"
"51","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",10,"critical_fb","same","key","B",2,"key","key-B","key","B",1638919652219,1638919652879,660,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.49223983502047,"mixed"
"52","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",15,"critical_lr","same","lemon","R",2,"lemon","lemon-R","lemon","R",1638919671420,1638919673045,1625,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,7.39326309476384,"mixed"
"53","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",17,"critical_fb","same","kettle","F",2,"kettle","kettle-F","kettle","F",1638919679510,1638919680229,719,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.57786135772105,"mixed"
"54","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",20,"critical_lr","different","crab","R",2,"crab","crab-R","crab","R",1638919691880,1638919692479,599,"Y","N","male",29,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.39526159811545,"mixed"
"55","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",22,"critical_lr","same","vase","L",2,"vase","vase-L","vase","L",1638919698340,1638919698779,439,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.08449941307517,"mixed"
"56","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",24,"critical_lr","different","potato","L",2,"potato","potato-L","potato","L",1638919705200,1638919705680,480,"Y","N","male",29,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.17378610390194,"mixed"
"57","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",29,"critical_lr","same","clock","L",2,"clock","clock-L","clock","L",1638919723770,1638919724129,359,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,5.88332238848828,"mixed"
"58","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",32,"critical_lr","same","cap","R",2,"cap","cap-R","cap","R",1638919735370,1638919736029,659,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.49072353450251,"mixed"
"59","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",34,"critical_fb","same","frog","F",2,"frog","frog-F","frog","F",1638919742299,1638919742947,648,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.47389069635227,"mixed"
"60","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",38,"critical_fb","same","plant","B",2,"plant","plant-B","plant","B",1638919757219,1638919757796,577,"Y","N","male",29,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.3578422665081,"mixed"
"61","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",42,"critical_lr","different","stapler","R",2,"stapler","stapler-R","stapler","R",1638919772110,1638919773280,1170,"Y","N","male",29,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,7.0647590277918,"mixed"
"62","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",45,"critical_fb","different","mushroom","B",2,"mushroom","mushroom-F","mushroom","F",1638919784919,1638919786046,1127,"Y","N","male",29,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,915.5,7.02731451403978,"mixed"
"63","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",48,"critical_lr","different","shoe","L",2,"shoe","shoe-L","shoe","L",1638919796430,1638919798597,2167,"Y","N","male",29,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,915.5,7.68109900153636,"mixed"
"64","D6DCA12","3MHW492WW1AXEC48JGFVDHTWTDVVMR","3J9UN9O9J3PPYJ0DMK9CNCF1EAM0JA","robot",50,"critical_fb","different","cheese","F",2,"cheese","cheese-B","cheese","B",1638919805309,1638919806279,970,"Y","N","male",29,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,915.5,6.87729607149743,"mixed"
"65","CAQQA12","3A1PQ49WVIEV0MNZL5FTEOEKNNN1HX","3R0WOCG21M6SBJC1AV1L9L8VPFRUDR","robot",4,"critical_lr","different","cap","R",2,"cap","cap-R","cap","R",1638911589582,1638911590556,974,"Y","N","male",28,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2369.625,6.88141130364254,"mixed"
"66","CAQQA12","3A1PQ49WVIEV0MNZL5FTEOEKNNN1HX","3R0WOCG21M6SBJC1AV1L9L8VPFRUDR","robot",6,"critical_fb","same","key","F",2,"key","key-B","key","B",1638911596672,1638911599643,2971,"Y","N","male",28,1,0,42,44,0.954545454545455,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2369.625,7.99665387546261,"mixed"
"67","CAQQA12","3A1PQ49WVIEV0MNZL5FTEOEKNNN1HX","3R0WOCG21M6SBJC1AV1L9L8VPFRUDR","robot",8,"critical_fb","same","kettle","F",2,"kettle","kettle-B","kettle","B",1638911607792,1638911610647,2855,"Y","N","male",28,1,0,42,44,0.954545454545455,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2369.625,7.95682712209011,"mixed"
"68","CAQQA12","3A1PQ49WVIEV0MNZL5FTEOEKNNN1HX","3R0WOCG21M6SBJC1AV1L9L8VPFRUDR","robot",16,"critical_lr","different","clock","L",2,"clock","clock-L","clock","L",1638911649182,1638911650212,1030,"Y","N","male",28,1,NA,42,44,0.954545454545455,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,2369.625,6.93731408122368,"mixed"
"69","CAQQA12","3A1PQ49WVIEV0MNZL5FTEOEKNNN1HX","3R0WOCG21M6SBJC1AV1L9L8VPFRUDR","robot",19,"critical_fb","different","plant","B",2,"plant","plant-F","plant","F",1638911662512,1638911668485,5973,"Y","N","male",28,1,NA,42,44,0.954545454545455,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,2369.625,8.69500459273231,"mixed"
