"","workerID","assignmentID","hitID","partnerCondition","trialIdx","dispType","perspective","targetObj","targetPos","numImages","distObjArr","respObjID","respObj","respObjPos","utteranceOffsetTime","respDropTime","respTime","nativeness","belief","gender","age","counter","accuracy","acc","total","accuracy.prop","include","own.cod","own.num","other.cod","other.num","meanRespTime","sdRespTime","upper","byPptMeanRespTime","logRespTime","responderType","aq_score_subset","aq_score_total","opt_score_total","opt_n","opt_score","congruent","incongruent","stroop_difference","aq_score_subset_centred","aq_score_total_centred","aq_score_subset_centred_scaled","opt_score_centred","opt_score_centred_scaled","stroop_difference_centred","stroop_difference_centred_scaled","perspective_cod"
"1","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",3,"critical_lr","same","shoe","L",2,"shoe","shoe-L","shoe","L",1638816283188,1638816284290,1102,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.00488198971286,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"2","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",6,"critical_lr","different","clock","R",2,"clock","clock-R","clock","R",1638816294707,1638816295811,1104,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.00669522683704,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"3","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",11,"critical_lr","same","lemon","R",2,"lemon","lemon-R","lemon","R",1638816315585,1638816317076,1491,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.30720231476474,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"4","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",13,"critical_lr","different","vase","L",2,"vase","vase-L","vase","L",1638816323766,1638816324667,901,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.80350525760834,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"5","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",17,"critical_lr","different","stapler","L",2,"stapler","stapler-L","stapler","L",1638816343746,1638816344748,1002,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.90975328164481,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"6","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",22,"critical_fb","same","glove","F",2,"glove","glove-F","glove","F",1638816362326,1638816363897,1571,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.35946763825562,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"7","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",24,"critical_fb","different","frog","B",2,"frog","frog-F","frog","F",1638816370366,1638816371408,1042,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.94889722231331,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"8","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",26,"critical_fb","same","plant","B",2,"plant","plant-B","plant","B",1638816378585,1638816379582,997,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.90475076996184,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"9","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",29,"critical_fb","same","kettle","F",2,"kettle","kettle-F","kettle","F",1638816390326,1638816392004,1678,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.42535788702715,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"10","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",33,"critical_lr","different","potato","R",2,"potato","potato-L","potato","L",1638816406285,1638816408856,2571,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.85205020726589,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"11","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",37,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1638816423476,1638816425939,2463,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.80913539812054,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"12","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",41,"critical_fb","different","cheese","F",2,"cheese","cheese-B","cheese","B",1638816444406,1638816445172,766,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.64118216974059,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"13","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",44,"critical_fb","same","coconut","B",2,"coconut","coconut-B","coconut","B",1638816454867,1638816456943,2076,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,7.63819824428578,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"14","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",46,"critical_fb","different","key","B",2,"key","key-F","key","F",1638816463426,1638816464437,1011,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.91869521902047,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"15","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",48,"critical_lr","same","cap","R",2,"cap","cap-R","cap","R",1638816470436,1638816471280,844,"Y","N","female",60,1,1,43,44,0.977272727272727,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.73815249459596,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,-0.495870736086176
"16","5RXRA10","3R3YRB5GRG0WZW6JHNFL84WDLKXAUN","3SBNLSTU6U29XI6BGI0TQDNARVSDZH","robot",50,"critical_fb","different","mushroom","F",2,"mushroom","mushroom-B","mushroom","B",1638816478016,1638816478656,640,"Y","N","female",60,1,NA,43,44,0.977272727272727,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1328.6875,6.46146817635372,"mixed",55,119,540,12,45,718.758620689655,892.578947368421,173.820326678766,9.11454219030521,2.08440366972476,0.0911454219030521,-13.4514770687123,-0.134514770687123,-8.26543519837554,-0.0826543519837554,0.504129263913824
"17","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",4,"critical_fb","different","key","F",2,"key","key-B","key","B",1639506149495,1639506150310,815,"Y","N","female",24,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.70318811324086,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"18","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",8,"critical_lr","same","lemon","R",2,"lemon","lemon-R","lemon","R",1639506168525,1639506169627,1102,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.00488198971286,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"19","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",10,"critical_fb","different","frog","B",2,"frog","frog-F","frog","F",1639506175935,1639506179176,3241,"Y","N","female",24,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,8.08363720314155,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"20","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",13,"critical_lr","different","clock","R",2,"clock","clock-R","clock","R",1639506189345,1639506190660,1315,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.18159194461187,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"21","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",17,"critical_lr","different","cap","R",2,"cap","cap-R","cap","R",1639506204804,1639506205526,722,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.58202513889283,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"22","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",22,"critical_fb","same","glove","B",2,"glove","glove-B","glove","B",1639506223345,1639506224543,1198,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.08840877867539,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"23","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",26,"critical_lr","different","potato","L",2,"potato","potato-L","potato","L",1639506238335,1639506239077,742,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.60934924316738,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"24","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",28,"critical_fb","different","cheese","B",2,"cheese","cheese-F","cheese","F",1639506246555,1639506247210,655,"Y","N","female",24,1,NA,44,44,1,"Y",0,0,1,1,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.48463523563525,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"25","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",30,"critical_fb","same","kettle","B",2,"kettle","kettle-B","kettle","B",1639506254054,1639506256210,2156,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.67600993202889,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"26","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",32,"critical_lr","same","vase","R",2,"vase","vase-R","vase","R",1639506263275,1639506265460,2185,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.68937110752969,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"27","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",34,"critical_fb","same","mushroom","F",2,"mushroom","mushroom-F","mushroom","F",1639506272855,1639506273710,855,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.75110146893676,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"28","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",38,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1639506287955,1639506288560,605,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.40522845803084,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"29","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",40,"critical_fb","same","plant","F",2,"plant","plant-F","plant","F",1639506296695,1639506297377,682,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.52502965784346,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"30","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",44,"critical_fb","different","coconut","F",2,"coconut","coconut-F","coconut","F",1639506312155,1639506313860,1705,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,7.44132038971762,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"31","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",47,"critical_lr","different","shoe","L",2,"shoe","shoe-L","shoe","L",1639506325154,1639506326060,906,"Y","N","female",24,1,NA,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.80903930604298,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,0.504129263913824
"32","WKC0A11","3H8DHMCCWA8GU74J7J2LSIVL5Q8DKW","32L724R85LHWRPKRLN32QC1998IIP6","robot",50,"critical_lr","same","stapler","L",2,"stapler","stapler-L","stapler","L",1639506335895,1639506336677,782,"Y","N","female",24,1,1,44,44,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1229.125,6.66185474054531,"mixed",61,126,540,12,45,793.322033898305,1151.25714285714,357.935108958838,15.1145421903052,9.08440366972476,0.151145421903052,-13.4514770687123,-0.134514770687123,175.849347081696,1.75849347081696,-0.495870736086176
"33","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",4,"critical_fb","same","mushroom","B",2,"mushroom","mushroom-B","mushroom","B",1639004261871,1639004264178,2307,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.74370325817375,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,-0.495870736086176
"34","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",9,"critical_fb","different","cheese","F",2,"cheese","cheese-F","cheese","F",1639004281735,1639004283761,2026,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.61381868480863,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
"35","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",11,"critical_lr","same","shoe","L",2,"shoe","shoe-L","shoe","L",1639004291563,1639004292302,739,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.6052979209482,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,-0.495870736086176
"36","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",13,"critical_lr","different","lemon","L",2,"lemon","lemon-L","lemon","L",1639004298355,1639004298872,517,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.24804287450843,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
"37","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",17,"critical_lr","different","vase","R",2,"vase","vase-R","vase","R",1639004312658,1639004313934,1276,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.15148546390474,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
"38","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",19,"critical_fb","different","plant","B",2,"plant","plant-B","plant","B",1639004321926,1639004324845,2919,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.97899637085411,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
"39","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",22,"critical_fb","same","glove","B",2,"glove","glove-B","glove","B",1639004335139,1639004340490,5351,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,8.5850387383113,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,-0.495870736086176
"40","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",28,"critical_fb","same","key","F",2,"key","key-F","key","F",1639004363087,1639004363838,751,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.62140565176413,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,-0.495870736086176
"41","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",32,"critical_fb","different","frog","F",2,"frog","frog-F","frog","F",1639004378893,1639004381420,2527,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.83478810738819,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
"42","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",34,"critical_lr","same","potato","R",2,"potato","potato-R","potato","R",1639004388557,1639004389732,1175,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.06902342657826,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,-0.495870736086176
"43","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",38,"critical_lr","same","crab","L",2,"crab","crab-L","crab","L",1639004404018,1639004404526,508,"Y","Y","male",30,1,1,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.23048144757848,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,-0.495870736086176
"44","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",40,"critical_lr","different","stapler","R",2,"stapler","stapler-R","stapler","R",1639004411351,1639004412709,1358,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,7.21376830811864,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
"45","3Q7CA11","31HQ4X3T3T7XG25JP99B2HU0U9ELSN","3RBI0I35XE0BA0U9R7SYZXSWURI3Y7","robot",42,"critical_lr","different","cap","L",2,"cap","cap-L","cap","L",1639004419307,1639004419889,582,"Y","Y","male",30,1,NA,43,43,1,"Y",1,1,0,0,1633.65664335664,1462.89804953426,6022.35079195944,1563.75,6.36647044773144,"egocentric",42,116,1425,12,118.75,932.254237288136,1106.89743589744,174.6431986093,-3.88545780969479,-0.915596330275235,-0.0388545780969479,60.2985229312877,0.602985229312877,-7.44256326784131,-0.0744256326784131,0.504129263913824
