"scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","NMI","NMIc","warnings"
"sc2","8","100","BMEM_gaus_slope","4","1","4","1","1","1","1","none"
"sc2","8","100","LCA","4","2","4","1","1","1","1","none"
"sc2","8","100","GLM_gauss_slope","4","2","3","0.88956548921538","1","0.764608611923997","1","none"
"sc2","8","100","BMEM_gaus_slope","4","2","3","0.884964051266021","1","0.759822998174834","1","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc2","8","100","LCA","4","3","4","1","1","1","1","none"
"sc2","8","100","GLM_gauss_slope","4","3","5","0.985195373554236","1","0.923933399233473","1","none"
"sc2","8","100","BMEM_gaus_slope","4","3","4","1","1","1","1","none"
"sc2","8","100","LCA","4","4","4","1","1","1","1","none"
"sc2","8","100","GLM_gauss_slope","4","4","4","0.991397311659894","0.991397311659894","0.968992885775992","0.968992885775992","none"
"sc2","8","100","BMEM_gaus_slope","4","4","3","0.854554548296343","0.980593935604877","0.707174032965708","0.937104953491744","none"
"sc2","8","100","LCA","4","5","4","1","1","1","1","none"
"sc2","8","100","GLM_gauss_slope","4","5","3","0.898768365114098","1","0.774231603549124","1","none"
"sc2","8","100","BMEM_gaus_slope","4","5","3","0.875761175367302","1","0.750216576803666","1","none"
"sc2","8","200","LCA","4","1","4","1","1","1","1","none"
"sc2","8","200","GLM_gauss_slope","4","1","3","0.90323488045007","1","0.778912821222853","1","none"
"sc2","8","200","BMEM_gaus_slope","4","1","3","0.90323488045007","1","0.778912821222853","1","none"
"sc2","8","200","LCA","4","2","4","1","1","1","1","none"
"sc2","8","200","GLM_gauss_slope","4","2","3","0.888932645725895","1","0.750701179206534","1","none"
"sc2","8","200","BMEM_gaus_slope","4","2","3","0.891883106735427","1","0.766625316688364","1","none"
"sc2","8","200","LCA","4","3","4","1","1","1","1","none"
"sc2","8","200","GLM_gauss_slope","4","3","4","1","1","1","1","none"
"sc2","8","200","BMEM_gaus_slope","4","3","3","0.873080168776371","0.990298484138147","0.748141403282621","0.969539399868312","none"
"sc2","8","200","LCA","4","4","4","1","1","1","1","none"
"sc2","8","200","GLM_gauss_slope","4","4","3","0.890182841068917","1","0.75255177299898","1","none"
"sc2","8","200","BMEM_gaus_slope","4","4","4","1","1","1","1","none"
"sc2","8","200","LCA","4","5","4","1","1","1","1","none"
"sc2","8","200","GLM_gauss_slope","4","5","3","0.902484763244257","1","0.778411968828337","1","none"
"sc2","8","200","BMEM_gaus_slope","4","5","3","0.846075949367089","0.994499140490702","0.72069746350448","0.981651560433106","none"
"sc2","8","400","LCA","4","1","4","1","1","1","1","none"
"sc2","8","400","GLM_gauss_slope","4","1","3","0.907342761153215","1","0.775399044248072","1","none"
"sc2","8","400","BMEM_gaus_slope","4","1","3","0.908767872490038","1","0.784622826074168","1","none"
"sc2","8","400","LCA","4","2","5","0.962872099382764","1","0.880667384180264","1","none"
"sc2","8","400","GLM_gauss_slope","4","2","3","0.890791468083444","0.997524806625518","0.753071765598526","0.989668327878004","none"
"sc2","8","400","BMEM_gaus_slope","4","2","4","0.997524806625518","0.997524806625518","0.989668327878004","0.989668327878004","none"
"sc2","8","400","LCA","4","3","5","0.961409485116025","1","0.87822342178869","1","none"
"sc2","8","400","GLM_gauss_slope","4","3","3","0.88457848269396","1","0.752000775130722","1","none"
"sc2","8","400","BMEM_gaus_slope","4","3","3","0.884841003203375","1","0.759651353392186","1","none"
"sc2","8","400","LCA","4","4","5","0.978148292835378","1","0.911660779482166","1","none"
"sc2","8","400","GLM_gauss_slope","4","4","3","0.876927884991015","1","0.730911727902216","1","none"
"sc2","8","400","BMEM_gaus_slope","4","4","3","0.885991093054145","1","0.760954096507143","1","none"
"sc2","8","400","LCA","4","5","5","0.965147277131026","1","0.883847823842887","1","none"
"sc2","8","400","GLM_gauss_slope","4","5","3","0.904367528713181","0.994349558559262","0.765221268368535","0.981448169766868","none"
"sc2","8","400","BMEM_gaus_slope","4","5","3","0.903142433002578","0.994349558559262","0.766488445871767","0.981448169766868","none"
"sc3","2","100","LCA","4","1","4","0.812565707133917","0.812565707133917","0.594750241262076","0.594750241262076","none"
"sc3","2","100","GLM_gauss_slope","4","1","2","0.769712140175219","0.848210262828536","0.491958921851945","0.662761401171957","none"
"sc3","2","100","BMEM_gaus_slope","4","1","2","0.769712140175219","0.811764705882353","0.491958921851945","0.614907678041866","none"
"sc3","2","100","LCA","4","2","4","0.887859824780976","0.887859824780976","0.758209818754839","0.758209818754839","none"
"sc3","2","100","GLM_gauss_slope","4","2","3","0.852816020025031","0.896871088861076","0.641371741641428","0.740619959826547","none"
"sc3","2","100","BMEM_gaus_slope","4","2","2","0.763103879849812","0.896871088861076","0.509680361681096","0.740619959826547","none"
"sc3","2","100","LCA","4","3","4","0.867834793491865","0.867834793491865","0.70821125539134","0.70821125539134","none"
"sc3","2","100","GLM_gauss_slope","4","3","6","0.862227784730914","0.810563204005006","0.611600226595636","0.607780366284635","none"
"sc3","2","100","BMEM_gaus_slope","4","3","2","0.767709637046308","0.810563204005006","0.51347746218211","0.607780366284635","none"
"sc3","2","100","LCA","4","4","4","0.883454317897372","0.883454317897372","0.7534017211227","0.7534017211227","none"
"sc3","2","100","GLM_gauss_slope","4","4","2","0.785331664580726","0.907484355444305","0.528501373707978","0.770671073968116","none"
"sc3","2","100","BMEM_gaus_slope","4","4","2","0.785331664580726","0.907484355444305","0.528501373707978","0.770671073968116","none"
"sc3","2","100","LCA","4","5","3","0.794342928660826","0.826783479349187","0.584781040280611","0.646788392183941","none"
"sc3","2","100","GLM_gauss_slope","4","5","5","0.818573216520651","0.774718397997497","0.600117094348237","0.520386520317315","none"
"sc3","2","100","BMEM_gaus_slope","4","5","2","0.774317897371715","0.774718397997497","0.4947604254281","0.520386520317315","none"
"sc3","2","200","LCA","4","1","4","0.859412132582864","0.859412132582864","0.711509293640911","0.711509293640911","none"
"sc3","2","200","GLM_gauss_slope","4","1","5","0.856910569105691","0.863114446529081","0.651483514738188","0.717176942244422","none"
"sc3","2","200","BMEM_gaus_slope","4","1","2","0.767554721701063","0.858211382113821","0.513232787023679","0.668933044187651","none"
"sc3","2","200","LCA","4","2","4","0.849555972482802","0.844302689180738","0.682459096780146","0.664335635761205","none"
"sc3","2","200","GLM_gauss_slope","4","2","3","0.835997498436523","0.853208255159475","0.624690653654394","0.690999498888043","none"
"sc3","2","200","BMEM_gaus_slope","4","2","3","0.808530331457161","0.881776110068793","0.567280895863685","0.706624981274989","none"
"sc3","2","200","LCA","4","3","4","0.882526579111945","0.882526579111945","0.718054563094056","0.718054563094056","none"
"sc3","2","200","GLM_gauss_slope","4","3","5","0.875722326454034","0.870218886804253","0.648954072726414","0.691564800265789","none"
"sc3","2","200","BMEM_gaus_slope","4","3","2","0.768905565978737","0.860412757973734","0.499771833451503","0.666954839928682","none"
"sc3","2","200","LCA","4","4","4","0.876572858036273","0.876572858036273","0.724187900200623","0.724187900200623","none"
"sc3","2","200","GLM_gauss_slope","4","4","2","0.763101938711695","0.876572858036273","0.509834507445356","0.724187900200623","none"
"sc3","2","200","BMEM_gaus_slope","4","4","5","0.853308317698562","0.865916197623515","0.636398383970772","0.70510870910754","none"
"sc3","2","200","LCA","4","5","4","0.790819262038774","0.790819262038774","0.60514554049446","0.60514554049446","none"
"sc3","2","200","GLM_gauss_slope","4","5","6","0.822739212007505","0.837348342714196","0.530007560752692","0.661303235393743","none"
"sc3","2","200","BMEM_gaus_slope","4","5","3","0.776110068792996","0.762701688555347","0.542742445964011","0.510667440452286","none"
"sc3","2","400","LCA","4","1","4","0.850115661144108","0.862782119412316","0.658195400123339","0.678946837201869","none"
"sc3","2","400","GLM_gauss_slope","4","1","2","0.768240075023445","0.892766489527977","0.490690105741494","0.710851159733307","none"
"sc3","2","400","BMEM_gaus_slope","4","1","2","0.768240075023445","0.873135354798374","0.490690105741494","0.670813998550696","none"
"sc3","2","400","LCA","4","2","4","0.826620819005939","0.826620819005939","0.648252109260974","0.648252109260974","none"
"sc3","2","400","GLM_gauss_slope","4","2","2","0.77983119724914","0.852829009065333","0.508840920764434","0.661104855868575","none"
"sc3","2","400","BMEM_gaus_slope","4","2","2","0.77983119724914","0.882388246326977","0.508840920764434","0.69432168663613","none"
"sc3","2","400","LCA","4","3","4","0.861156611441075","0.861156611441075","0.68840475949855","0.68840475949855","none"
"sc3","2","400","GLM_gauss_slope","4","3","2","0.775479837449203","0.887114723351047","0.496540517612557","0.705765674367773","none"
"sc3","2","400","BMEM_gaus_slope","4","3","2","0.775479837449203","0.768327602375742","0.496540517612557","0.517809995497359","none"
"sc3","2","400","LCA","4","4","4","0.870809628008753","0.870809628008753","0.709220910302207","0.709220910302207","none"
"sc3","2","400","GLM_gauss_slope","4","4","3","0.817693029071585","0.880312597686777","0.591990955674663","0.70137591786186","none"
"sc3","2","400","BMEM_gaus_slope","4","4","3","0.817693029071585","0.864082525789309","0.591990955674663","0.674629276647932","none"
"sc3","2","400","LCA","4","5","4","0.847702407002188","0.847702407002188","0.658154650626834","0.658154650626834","none"
"sc3","2","400","GLM_gauss_slope","4","5","3","0.818343232260081","0.858630822131916","0.584392915213628","0.668255863947372","none"
"sc3","2","400","BMEM_gaus_slope","4","5","2","0.756448890278212","0.845376680212566","0.487933964586136","0.631713479938444","none"
"sc3","4","100","LCA","4","1","4","0.908742964352721","0.908742964352721","0.772039865919965","0.772039865919965","none"
"sc3","4","100","GLM_gauss_slope","4","1","5","0.891532207629769","0.908742964352721","0.68710036340336","0.764420484409851","none"
"sc3","4","100","BMEM_gaus_slope","4","1","3","0.809480925578486","0.827091932457786","0.579921134719513","0.623290059572891","none"
"sc3","4","100","LCA","4","2","4","0.941963727329581","0.941963727329581","0.827464352534826","0.830602192298165","none"
"sc3","4","100","GLM_gauss_slope","4","2","6","0.872520325203252","0.953170731707317","0.679687539336038","0.850991585661569","none"
"sc3","4","100","BMEM_gaus_slope","4","2","5","0.879524702939337","0.936960600375235","0.702477566645727","0.818576073252578","none"
"sc3","4","100","LCA","4","3","4","0.941163227016886","0.941163227016886","0.853813823130239","0.853813823130239","none"
"sc3","4","100","GLM_gauss_slope","4","3","2","0.767854909318324","0.933558474046279","0.513477462182111","0.829597927611242","none"
"sc3","4","100","BMEM_gaus_slope","4","3","2","0.767854909318324","0.907542213883677","0.513477462182111","0.782214067881229","none"
"sc3","4","100","LCA","4","4","4","0.909143214509068","0.909143214509068","0.796503837403468","0.796503837403468","none"
"sc3","4","100","GLM_gauss_slope","4","4","6","0.888130081300813","0.942764227642276","0.686115803097048","0.832267536745982","none"
"sc3","4","100","BMEM_gaus_slope","4","4","2","0.785465916197624","0.942764227642276","0.528501373707979","0.832267536745982","none"
"sc3","4","100","LCA","4","5","4","0.857711069418386","0.857711069418386","0.722937684658351","0.722937684658351","none"
"sc3","4","100","GLM_gauss_slope","4","5","6","0.812883051907442","0.925953721075672","0.585793046993746","0.801146800574238","none"
"sc3","4","100","BMEM_gaus_slope","4","5","3","0.894333958724203","0.761050656660413","0.740832927766328","0.524180160504094","none"
"sc3","4","200","LCA","4","1","4","0.937280400125039","0.937280400125039","0.841841274970804","0.841841274970804","none"
"sc3","4","200","GLM_gauss_slope","4","1","3","0.865257893091591","0.961587996248828","0.691201993539097","0.881747172421508","none"
"sc3","4","200","BMEM_gaus_slope","4","1","6","0.855704907783682","0.938680837761801","0.639572207069227","0.823802943914134","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","4","200","LCA","4","2","4","0.921825570490778","0.921825570490778","0.800508313376448","0.800508313376448","none"
"sc3","4","200","GLM_gauss_slope","4","2","2","0.787583619881213","0.94063144732729","0.529060243914173","0.821540970928226","none"
"sc3","4","200","BMEM_gaus_slope","4","2","2","0.787583619881213","0.931028446389497","0.529060243914173","0.800517709958723","none"
"sc3","4","200","LCA","4","3","4","0.898568302594561","0.898568302594561","0.773341169791385","0.773341169791385","none"
"sc3","4","200","GLM_gauss_slope","4","3","3","0.84265082838387","0.916373866833385","0.629409343384147","0.771134203950644","none"
"sc3","4","200","BMEM_gaus_slope","4","3","2","0.775529853079087","0.875861206627071","0.519138745111542","0.694586936273171","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","4","200","LCA","4","4","4","0.914223194748359","0.914223194748359","0.79587635948182","0.79587635948182","none"
"sc3","4","200","GLM_gauss_slope","4","4","2","0.763175992497656","0.939231009690528","0.509834507445356","0.824090722505026","none"
"sc3","4","200","BMEM_gaus_slope","4","4","2","0.763175992497656","0.918074398249453","0.509834507445356","0.780544188516982","none"
"sc3","4","200","LCA","4","5","4","0.914223194748359","0.927577367927477","0.781175042717262","0.801392677555478","none"
"sc3","4","200","GLM_gauss_slope","4","5","3","0.860606439512348","0.939030947170991","0.675870805229955","0.823763393785332","none"
"sc3","4","200","BMEM_gaus_slope","4","5","2","0.766527039699906","0.912072522663332","0.512543620316741","0.767026255439121","none"
"sc3","4","400","LCA","4","1","6","0.856177527738709","0.938765432098765","0.64145859549911","0.834162770652992","none"
"sc3","4","400","GLM_gauss_slope","4","1","2","0.773689639006095","0.945441475230505","0.517708022662562","0.836761466482925","none"
"sc3","4","400","BMEM_gaus_slope","4","1","2","0.773689639006095","0.926388498202844","0.517708022662562","0.794268825744609","none"
"sc3","4","400","LCA","4","2","6","0.852827004219409","0.91386154086576","0.62905273453581","0.780664008981417","none"
"sc3","4","400","GLM_gauss_slope","4","2","2","0.783116111892483","0.939115486794812","0.525768050835653","0.82020956299049","none"
"sc3","4","400","BMEM_gaus_slope","4","2","2","0.783116111892483","0.922062822315987","0.525768050835653","0.782682318192277","none"
"sc3","4","400","LCA","4","3","5","0.868979528051258","0.884031879981247","0.664754661312152","0.730269531448384","none"
"sc3","4","400","GLM_gauss_slope","4","3","2","0.784278793561494","0.89648382559775","0.526415422389543","0.744023648551712","none"
"sc3","4","400","BMEM_gaus_slope","4","3","2","0.784278793561494","0.892245663384904","0.526415422389543","0.72283793455715","none"
"sc3","4","400","LCA","4","4","6","0.860753242694171","0.92226285357087","0.631136773909342","0.795475564249031","none"
"sc3","4","400","GLM_gauss_slope","4","4","2","0.770964213158306","0.939515549304579","0.515962824537293","0.823771651083317","none"
"sc3","4","400","BMEM_gaus_slope","4","4","2","0.770964213158306","0.93283950617284","0.515962824537293","0.809226947194695","none"
"sc3","4","400","LCA","4","5","5","0.895533677137053","0.93846538521644","0.7165984386162","0.833708866107351","none"
"sc3","4","400","GLM_gauss_slope","4","5","3","0.842925457102672","0.947016721362713","0.647840402504482","0.847532359263903","none"
"sc3","4","400","BMEM_gaus_slope","4","5","2","0.761162681669011","0.930314111579934","0.508216945224663","0.808895839759762","none"
"sc3","8","100","LCA","4","1","4","0.966389496717724","0.982394498280713","0.911403351287303","0.944521044543712","none"
"sc3","8","100","GLM_gauss_slope","4","1","3","0.886164426383245","0.982394498280713","0.721481429765513","0.944521044543712","none"
"sc3","8","100","BMEM_gaus_slope","4","1","6","0.890565801813067","0.974191934979681","0.698319881454017","0.916673016207944","none"
"sc3","8","100","LCA","4","2","4","0.965789309159112","0.965789309159112","0.909797117059775","0.909797117059775","none"
"sc3","8","100","GLM_gauss_slope","4","2","2","0.749721788058768","0.965789309159112","0.4372679487508","0.909797117059775","none"
"sc3","8","100","BMEM_gaus_slope","4","2","3","0.892966552047515","0.965789309159112","0.713669261732214","0.909797117059775","none"
"sc3","8","100","LCA","4","3","4","0.95918724601438","0.95918724601438","0.880314692738056","0.883573135260712","none"
"sc3","8","100","GLM_gauss_slope","4","3","6","0.937380431384808","0.95918724601438","0.799188831681861","0.883573135260712","none"
"sc3","8","100","BMEM_gaus_slope","4","3","6","0.898968427633635","0.95918724601438","0.721343626391096","0.883573135260712","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","100","LCA","4","4","4","0.970390747108471","0.970390747108471","0.905808647484312","0.905808647484312","none"
"sc3","8","100","GLM_gauss_slope","4","4","2","0.769527977492967","0.970390747108471","0.454775014138964","0.905808647484312","none"
"sc3","8","100","BMEM_gaus_slope","4","4","2","0.785532979055955","0.970390747108471","0.52850137370798","0.901049907775955","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","100","LCA","4","5","4","0.980393873085339","0.980393873085339","0.936506905344786","0.936506905344786","none"
"sc3","8","100","GLM_gauss_slope","4","5","3","0.894366989684276","0.991397311659894","0.729871946483809","0.966348990897535","none"
"sc3","8","100","BMEM_gaus_slope","4","5","3","0.831347296030009","0.948984057517974","0.625226237332518","0.889606922737664","none"
"sc3","8","200","LCA","4","1","4","0.994799187373027","1","0.980763215238525","1","none"
"sc3","8","200","GLM_gauss_slope","4","1","2","0.767663697452727","0.994799187373027","0.51323278702368","0.980763215238525","none"
"sc3","8","200","BMEM_gaus_slope","4","1","2","0.767663697452727","0.994799187373027","0.51323278702368","0.980763215238525","none"
"sc3","8","200","LCA","4","2","4","0.950892326926082","0.984847632442569","0.877258166498567","0.943124828366629","none"
"sc3","8","200","GLM_gauss_slope","4","2","2","0.787616815127364","0.984847632442569","0.529060243914173","0.943124828366629","none"
"sc3","8","200","BMEM_gaus_slope","4","2","2","0.787616815127364","0.975246132208157","0.529060243914173","0.914361122862097","none"
"sc3","8","200","LCA","4","3","4","0.948391936240037","0.948391936240037","0.861597516899823","0.861597516899823","none"
"sc3","8","200","GLM_gauss_slope","4","3","3","0.860078137208939","0.943591186122832","0.66597747839845","0.852660399924803","none"
"sc3","8","200","BMEM_gaus_slope","4","3","2","0.775564932020628","0.960393811533052","0.519138745111542","0.884991706414143","none"
"sc3","8","200","LCA","4","4","4","0.96249413970933","0.957643381778403","0.902164090107163","0.888798172926256","none"
"sc3","8","200","GLM_gauss_slope","4","4","3","0.876080637599625","0.957643381778403","0.736952425901714","0.877859300501061","none"
"sc3","8","200","BMEM_gaus_slope","4","4","3","0.848476324425692","0.939840600093765","0.662635042026024","0.835653167271796","none"
"sc3","8","200","LCA","4","5","4","0.961593999062354","0.961593999062354","0.876805845304574","0.876805845304574","none"
"sc3","8","200","GLM_gauss_slope","4","5","2","0.731157993436474","0.956843256758869","0.393702180320001","0.866155638248763","none"
"sc3","8","200","BMEM_gaus_slope","4","5","3","0.86517893420847","0.939440537583997","0.687435217852276","0.824331120879333","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","LCA","4","1","5","0.947370888350652","0.982448628799125","0.830297112237302","0.940949260962967","none"
"sc3","8","400","GLM_gauss_slope","4","1","2","0.773707320884444","0.99009922650207","0.51770802266256","0.960195409371192","none"
"sc3","8","400","BMEM_gaus_slope","4","1","2","0.773707320884444","0.977473240096883","0.51770802266256","0.925299014041171","1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"sc3","8","400","LCA","4","2","6","0.872540042190796","0.968797562309555","0.681488470022423","0.894731050717767","none"
"sc3","8","400","GLM_gauss_slope","4","2","2","0.783133057270099","0.97552308774123","0.525768050835653","0.914811872756976","none"
"sc3","8","400","BMEM_gaus_slope","4","2","2","0.783133057270099","0.954621454801156","0.525768050835653","0.858683664946698","none"
"sc3","8","400","LCA","4","3","5","0.919356199703102","0.968310024220642","0.783709789530215","0.902663517844256","none"
"sc3","8","400","GLM_gauss_slope","4","3","3","0.872802562700211","0.983161184467537","0.706524370620645","0.93501844828863","none"
"sc3","8","400","BMEM_gaus_slope","4","3","2","0.784295648097508","0.961822017345105","0.526415422389541","0.883099529248078","none"
"sc3","8","400","LCA","4","4","5","0.936195015235565","0.971047738104539","0.794433243687238","0.909730973512205","none"
"sc3","8","400","GLM_gauss_slope","4","4","3","0.848763184623799","0.975923118993671","0.663941235502466","0.922913004207961","none"
"sc3","8","400","BMEM_gaus_slope","4","4","2","0.770982107977186","0.97364794124541","0.515962824537293","0.916409201425749","none"
"sc3","8","400","LCA","4","5","5","0.930294554262052","0.981598562387687","0.804112909677216","0.935070714888615","none"
"sc3","8","400","GLM_gauss_slope","4","5","3","0.882465817642003","0.981598562387687","0.729825622706995","0.934323569868484","none"
"sc3","8","400","BMEM_gaus_slope","4","5","2","0.761181342292367","0.961596999765607","0.508216945224664","0.879986415673946","none"
"sc4","2","100","LCA","4","1","4","0.900075093867334","0.900075093867334","0.741242662826145","0.741242662826145","none"
"sc4","2","100","GLM_gauss_slope","4","1","5","0.841602002503129","0.84180225281602","0.618293898417028","0.66902052850329","none"
"sc4","2","100","BMEM_gaus_slope","4","1","4","0.849211514392991","0.849211514392991","0.672143825556168","0.672143825556168","none"
"sc4","2","100","LCA","4","2","4","0.934317897371715","0.934317897371715","0.818063080795665","0.818063080795665","none"
"sc4","2","100","GLM_gauss_slope","4","2","5","0.865031289111389","0.92630788485607","0.638465933162296","0.843063954304046","none"
"sc4","2","100","BMEM_gaus_slope","4","2","5","0.857021276595745","0.823379224030037","0.671514291113618","0.635408601788681","none"
"sc4","2","100","LCA","4","3","4","0.805957446808511","0.805957446808511","0.589392446158834","0.589392446158834","none"
"sc4","2","100","GLM_gauss_slope","4","3","6","0.835193992490613","0.805957446808511","0.554379301345309","0.589392446158834","none"
"sc4","2","100","BMEM_gaus_slope","4","3","5","0.79153942428035","0.789937421777221","0.55555639313198","0.556340716679026","none"
"sc4","2","100","LCA","4","4","4","0.912891113892365","0.912891113892365","0.778367063593447","0.778367063593447","none"
"sc4","2","100","GLM_gauss_slope","4","4","5","0.858423028785982","0.769111389236546","0.63426628353221","0.533197315721394","none"
"sc4","2","100","BMEM_gaus_slope","4","4","6","0.794743429286608","0.81476846057572","0.515879298754658","0.599622532006789","none"
"sc4","2","100","LCA","4","5","4","0.932715894868586","0.932715894868586","0.833740599889533","0.833740599889533","none"
"sc4","2","100","GLM_gauss_slope","4","5","6","0.836795994993742","0.857822277847309","0.5752378505451","0.67382039934926","none"
"sc4","2","100","BMEM_gaus_slope","4","5","4","0.817571964956195","0.817571964956195","0.588617991476026","0.588617991476026","none"
"sc4","2","200","LCA","4","1","5","0.835547217010632","0.78411507191995","0.582604720412846","0.531252776176051","none"
"sc4","2","200","GLM_gauss_slope","4","1","5","0.838799249530957","0.782564102564103","0.587925877651969","0.529537339566042","none"
"sc4","2","200","BMEM_gaus_slope","4","1","6","0.782163852407755","0.780813008130081","0.476254712014486","0.517154109676954","none"
"sc4","2","200","LCA","4","2","5","0.880175109443402","0.917048155096936","0.663943848957903","0.776280529410909","none"
"sc4","2","200","GLM_gauss_slope","4","2","6","0.842751719824891","0.781613508442777","0.587912139564937","0.546477051549598","none"
"sc4","2","200","BMEM_gaus_slope","4","2","5","0.815934959349593","0.819937460913071","0.594719807544532","0.614735706216271","none"
"sc4","2","200","LCA","4","3","4","0.874421513445904","0.879824890556598","0.673166087756302","0.693499571386807","none"
"sc4","2","200","GLM_gauss_slope","4","3","5","0.846804252657911","0.84130081300813","0.591547882800977","0.614074559585861","none"
"sc4","2","200","BMEM_gaus_slope","4","3","4","0.831844903064415","0.831844903064415","0.593363359058137","0.593363359058137","none"
"sc4","2","200","LCA","4","4","5","0.881826141338336","0.894033771106942","0.671370372052699","0.725325290042022","none"
"sc4","2","200","GLM_gauss_slope","4","4","6","0.842501563477173","0.800075046904315","0.576346583033686","0.576652954739345","none"
"sc4","2","200","BMEM_gaus_slope","4","4","6","0.802926829268293","0.80562851782364","0.53534905198014","0.591655755013465","none"
"sc4","2","200","LCA","4","5","4","0.929656035021889","0.929656035021889","0.798671937202633","0.798671937202633","none"
"sc4","2","200","GLM_gauss_slope","4","5","4","0.881976235146967","0.881976235146967","0.711485931684559","0.711485931684559","none"
"sc4","2","200","BMEM_gaus_slope","4","5","5","0.831094434021263","0.796572858036273","0.577793140250413","0.56502872506259","none"
"sc4","2","400","LCA","4","1","6","0.863307283526102","0.906570803376055","0.60266722759385","0.731880303453036","none"
"sc4","2","400","GLM_gauss_slope","4","1","5","0.825507971241013","0.805839324788997","0.558850011712754","0.582757589055486","none"
"sc4","2","400","BMEM_gaus_slope","4","1","6","0.807814942169428","0.801475461081588","0.523429043781977","0.570542676582999","none"
"sc4","2","400","LCA","4","2","6","0.847302281963114","0.912447639887465","0.568235211535362","0.751666729992837","none"
"sc4","2","400","GLM_gauss_slope","4","2","5","0.827758674585808","0.826270709596749","0.568278874907065","0.616118378864197","none"
"sc4","2","400","BMEM_gaus_slope","4","2","5","0.813391684901532","0.817768052516411","0.580736956782596","0.590446629924177","none"
"sc4","2","400","LCA","4","3","6","0.888115035948734","0.907183494842138","0.648490481724599","0.731678607799463","none"
"sc4","2","400","GLM_gauss_slope","4","3","4","0.801925601750547","0.801925601750547","0.56283424623352","0.56283424623352","none"
"sc4","2","400","BMEM_gaus_slope","4","3","4","0.827233510472023","0.827233510472023","0.583422740870797","0.583422740870797","none"
"sc4","2","400","LCA","4","4","6","0.870009377930603","0.939631134729603","0.632163525950895","0.823121801420016","none"
"sc4","2","400","GLM_gauss_slope","4","4","5","0.840450140668959","0.818818380743982","0.610737395349056","0.595809250004201","none"
"sc4","2","400","BMEM_gaus_slope","4","4","4","0.822719599874961","0.822719599874961","0.591589305936696","0.591589305936696","none"
"sc4","2","400","LCA","4","5","6","0.856430134417005","0.907271022194436","0.590074857996495","0.745325928572711","none"
"sc4","2","400","GLM_gauss_slope","4","5","3","0.7355673648015","0.777480462644576","0.361055762009625","0.522252497359596","none"
"sc4","2","400","BMEM_gaus_slope","4","5","6","0.815242263207252","0.815592372616443","0.535998419642062","0.592603216324657","none"
"sc4","4","100","LCA","4","1","4","0.969981238273921","0.962776735459662","0.907694668620226","0.887063375200241","none"
"sc4","4","100","GLM_gauss_slope","4","1","5","0.953170731707317","0.969580988117573","0.841031012220834","0.906029503151458","none"
"sc4","4","100","BMEM_gaus_slope","4","1","5","0.873921200750469","0.909943714821764","0.724146957744643","0.808928524736345","none"
"sc4","4","100","LCA","4","2","4","0.990393996247655","0.990393996247655","0.969363933101265","0.969363933101265","none"
"sc4","4","100","GLM_gauss_slope","4","2","4","1","1","1","1","none"
"sc4","4","100","BMEM_gaus_slope","4","2","4","0.933958724202627","0.933958724202627","0.832442888012059","0.832442888012059","none"
"sc4","4","100","LCA","4","3","4","0.990193871169481","0.990193871169481","0.969138443427224","0.969138443427224","none"
"sc4","4","100","GLM_gauss_slope","4","3","5","0.947567229518449","0.980187617260788","0.832449091966183","0.938554476768566","none"
"sc4","4","100","BMEM_gaus_slope","4","3","6","0.901338336460288","0.877323327079425","0.699456906031666","0.725546752543088","none"
"sc4","4","100","LCA","4","4","4","0.99219512195122","0.99219512195122","0.970309486687311","0.970309486687311","none"
"sc4","4","100","GLM_gauss_slope","4","4","4","0.99219512195122","0.99219512195122","0.970309486687311","0.970309486687311","none"
"sc4","4","100","BMEM_gaus_slope","4","4","5","0.889731081926204","0.908943089430894","0.732879846023919","0.791371815521105","none"
"sc4","4","100","LCA","4","5","4","1","0.980387742338962","1","0.938978627368947","none"
"sc4","4","100","GLM_gauss_slope","4","5","4","0.980387742338962","0.980387742338962","0.938978627368947","0.938978627368947","none"
